selection_rank,selection_reason,candidate_id,seed,depth,pattern,growth_pattern,noise_ratio,pool_count,pools,min_channels,max_channels,channels,parameter_count,parameter_bin,architecture_key,feature_depth,feature_parameter_count,feature_pattern,feature_growth_pattern,feature_channel_1,feature_pool_after_1,feature_channel_2,feature_pool_after_2,feature_channel_3,feature_pool_after_3,feature_channel_4,feature_pool_after_4,feature_channel_5,feature_pool_after_5,feature_channel_6,feature_pool_after_6,feature_channel_min,feature_channel_max,feature_channel_mean,feature_channel_std,feature_channel_sum,feature_channel_range,feature_channel_first,feature_channel_last,feature_channel_last_first_ratio,feature_pool_count,feature_conv_macs,feature_conv_flops,feature_activation_elements,feature_final_feature_map_height,feature_final_feature_map_width,feature_synflow_score,feature_grad_norm_score,feature_jacob_cov_score,predicted_energy_j,ensemble_energy_mean_j,energy_uncertainty_std_j,energy_lower_j,energy_upper_j,energy_relative_uncertainty,predicted_latency_ms,ensemble_latency_mean_ms,latency_uncertainty_std_ms,latency_lower_ms,latency_upper_ms,latency_relative_uncertainty,predicted_accuracy_percent,ensemble_accuracy_mean_percent,accuracy_uncertainty_std_percent,accuracy_lower_percent,accuracy_upper_percent,accuracy_relative_uncertainty,combined_relative_uncertainty,is_measured_candidate,pareto_value_source,measured_model_id,distance_to_new_measurement,ensemble_second_weight,ensemble_first_weight,ensemble_method,first_ensemble_accuracy_mean_percent,second_ensemble_accuracy_mean_percent,first_ensemble_energy_mean_j,second_ensemble_energy_mean_j,first_ensemble_latency_mean_ms,second_ensemble_latency_mean_ms,is_mean_accuracy_energy_pareto,is_mean_accuracy_latency_pareto,is_mean_capacity_energy_pareto,accuracy_energy_score
21,high_mean_accuracy,C024796,4379477516816911207,6,increasing,early,0.1,4,1-3-5-6,88,245,88-153-201-225-240-245,1826166,5,88-153-201-225-240-245|1-3-5-6,6,1826166,increasing,early,88.0,1.0,153.0,0.0,201.0,1.0,225.0,0.0,240.0,1.0,245.0,1.0,88.0,245.0,192.0,55.707569802795504,1152.0,157.0,88.0,245.0,2.784090909090909,4.0,169929792.0,339859584.0,214416.0,2.0,2.0,,,,0.0474088059001605,0.0471876731047366,0.0019051894494246,0.0452824836553119,0.0490928625541613,0.0403747276369398,3.0764624660677624,3.011567880876376,0.108704544576604,2.902863336299772,3.1202724254529803,0.0360956647422374,85.50327645371317,85.21532379154809,0.3373243383694476,84.87799945317865,85.55264812991753,0.0039584938877261,0.0268096287556344,False,predicted,,0.0039068902410053,0.8456748078970978,0.1543251921029022,distance_weighted_round1_round2,84.79418067932129,85.29217720031738,0.0478825623169541,0.047060864418745,3.034231996536255,3.007431960105896,False,False,True,-2.39573685249537
22,high_mean_accuracy,C034896,3725496845407009,6,increasing,early,0.0,4,1-2-5-6,57,223,57-131-162-186-205-223,1288737,5,57-131-162-186-205-223|1-2-5-6,6,1288737,increasing,early,57.0,1.0,131.0,1.0,162.0,0.0,186.0,0.0,205.0,1.0,223.0,1.0,57.0,223.0,160.66666666666666,54.95654849262481,964.0,166.0,57.0,223.0,3.912280701754386,4.0,76905648.0,153811296.0,130864.0,2.0,2.0,,,,0.0228864421147025,0.0238981286113965,0.0009608388103949,0.0229372898010015,0.0248589674217914,0.0402056088164469,1.5592473926987698,1.516526555953296,0.0606815025179576,1.4558450534353384,1.5772080584712538,0.0400134783527169,85.30489035199906,85.20713158548922,0.3024643789854343,84.90466720650379,85.50959596447466,0.003549754267716,0.0279229471456266,False,predicted,,0.0188519239575609,0.8294154491783764,0.1705845508216236,distance_weighted_round1_round2,85.02579345703126,85.24442710876465,0.022018772829324,0.0242846527136862,1.5525471448898316,1.5091182589530945,False,False,False,-0.652974428564461
23,high_mean_accuracy,C048264,3569551495968501467,6,increasing,linear,0.1,4,1-2-4-6,87,240,87-108-157-193-196-240,1279429,5,87-108-157-193-196-240|1-2-4-6,6,1279429,increasing,linear,87.0,1.0,108.0,1.0,157.0,0.0,193.0,1.0,196.0,0.0,240.0,1.0,87.0,240.0,163.5,52.84174486142561,981.0,153.0,87.0,240.0,2.7586206896551726,4.0,63494784.0,126989568.0,146112.0,2.0,2.0,,,,0.0201777469174396,0.0214600452010967,0.0010105189404691,0.0204495262606276,0.0224705641415658,0.047088388258263,1.2867467590980703,1.303331606915861,0.0393798244245454,1.2639517824913156,1.3427114313404065,0.0302147390699224,85.23295626424519,85.20363536250417,0.3176845343584132,84.88595082814577,85.52131989686258,0.0037285326266514,0.0270105533182789,False,predicted,,0.0128809279891435,0.8358576324181778,0.1641423675818222,distance_weighted_round1_round2,84.87455978393555,85.26825790405273,0.019806760083884,0.0217847106978297,1.326012760400772,1.2988775730133058,False,False,False,-0.4705672000737202
24,high_mean_accuracy,C040470,6606439024879542731,6,increasing,early,0.1,4,1-4-5-6,77,254,77-148-173-209-235-254,1643383,5,77-148-173-209-235-254|1-4-5-6,6,1643383,increasing,early,77.0,1.0,148.0,0.0,173.0,0.0,209.0,1.0,235.0,1.0,254.0,1.0,77.0,254.0,182.66666666666663,59.13449829743116,1096.0,177.0,77.0,254.0,3.2987012987012987,4.0,207568224.0,415136448.0,233632.0,2.0,2.0,,,,0.0576422308929116,0.0553305229184356,0.0030096218469097,0.0523209010715259,0.0583401447653453,0.0543935189505851,3.575473362101385,3.619478996413482,0.1653311258444026,3.45414787056908,3.784810122257885,0.0456781558915601,85.53085866674847,85.1996422021945,0.2860575233555472,84.91358467883894,85.48569972555005,0.0033574967683159,0.0344763905368204,False,predicted,,0.0183229662067737,0.8299832771411264,0.1700167228588736,distance_weighted_round1_round2,84.91005325317383,85.25896263122559,0.0565527221187949,0.0550801632925868,3.8537517786026,3.571489727497101,False,False,False,-3.0053154711185197
25,high_mean_accuracy,C049691,1054602892729668366,6,increasing,early,0.1,4,1-2-3-4,81,222,81-140-174-188-209-222,1392349,5,81-140-174-188-209-222|1-2-3-4,6,1392349,increasing,early,81.0,1.0,140.0,1.0,174.0,1.0,188.0,1.0,209.0,0.0,222.0,0.0,81.0,222.0,169.0,47.22287581247038,1014.0,141.0,81.0,222.0,2.740740740740741,4.0,50193576.0,100387152.0,134652.0,2.0,2.0,,,,0.0160948895203522,0.015954224174871,0.0009302612501425,0.0150239629247284,0.0168844854250135,0.0583081471055042,1.1299424275371472,1.1212319801525723,0.0461907900923601,1.075041190060212,1.1674227702449325,0.0411964614905781,85.36797342627838,85.19378412737781,0.3173909916847241,84.87639313569309,85.51117511906253,0.0037255181811172,0.0344100422590665,False,predicted,,0.0351519115264697,0.8121875465884537,0.1878124534115463,distance_weighted_round1_round2,84.90866584777832,85.25971565246581,0.0140832872595638,0.0163868647068738,1.1259378969669342,1.1201437711715698,False,False,False,-0.05867070563142884
26,high_mean_accuracy,C047938,9042589474290519486,6,increasing,early,0.05,4,1-3-4-6,72,253,72-149-180-214-242-253,1707332,5,72-149-180-214-242-253|1-3-4-6,6,1707332,increasing,early,72.0,1.0,149.0,0.0,180.0,1.0,214.0,1.0,242.0,0.0,253.0,1.0,72.0,253.0,185.0,61.649547173249104,1110.0,181.0,72.0,253.0,3.513888888888889,4.0,126962784.0,253925568.0,179568.0,2.0,2.0,,,,0.0337405199927466,0.0361816092516341,0.00260042336587,0.0335811858857641,0.0387820326175041,0.0718714125672161,2.370093260360167,2.4435884344024417,0.1860756714088544,2.257512762993587,2.629664105811296,0.0761485317204644,85.55152882828293,85.19039673016245,0.2847098674824595,84.90568686267999,85.47510659764491,0.0033420418076496,0.05045399536511,False,predicted,,0.010276214070576,0.838690282525297,0.161309717474703,distance_weighted_round1_round2,84.87204513549804,85.25162696838379,0.0332470124587416,0.0367460357025265,2.574470174312592,2.4184152603149416,False,False,False,-1.5724309288856932
27,high_mean_accuracy,C049199,8374309766092362457,6,increasing,linear,0.05,5,1-2-4-5-6,87,238,87-117-141-178-211-238,1261661,5,87-117-141-178-211-238|1-2-4-5-6,6,1261661,increasing,linear,87.0,1.0,117.0,1.0,141.0,0.0,178.0,1.0,211.0,1.0,238.0,1.0,87.0,238.0,162.0,52.478567053607705,972.0,151.0,87.0,238.0,2.735632183908046,5.0,57032712.0,114065424.0,143784.0,1.0,1.0,,,,0.0167590381607937,0.0169364785886075,0.0009533901152719,0.0159830884733356,0.0178898687038795,0.0562921099733943,1.252745671264017,1.2465852683945158,0.0616968697993655,1.1848883985951502,1.3082821381938814,0.0494926992670347,84.9645638203353,85.16272896027755,0.3104169427881303,84.85231201748941,85.47314590306569,0.0036449858591652,0.0364765983665314,False,predicted,,0.0003837752215192,0.8495737475662358,0.1504262524337641,distance_weighted_round1_round2,84.91787338256836,85.20608329772949,0.0149666299112141,0.0172852616757154,1.243407416343689,1.2471479415893554,False,False,False,-0.1325914829362691
28,high_mean_accuracy,C028253,682065126021911148,6,increasing,early,0.1,5,1-2-3-4-6,93,242,93-168-194-213-229-242,1749677,5,93-168-194-213-229-242|1-2-3-4-6,6,1749677,increasing,early,93.0,1.0,168.0,1.0,194.0,1.0,213.0,1.0,229.0,0.0,242.0,1.0,93.0,242.0,189.8333333333333,49.434861743061,1139.0,149.0,93.0,242.0,2.6021505376344085,5.0,67043340.0,134086680.0,155948.0,1.0,1.0,,,,0.0216833967985599,0.0220932390441595,0.0010535248667867,0.0210397141773728,0.0231467639109463,0.0476853966356397,1.3626161356140312,1.3199305801609298,0.0427778637569274,1.2771527164040024,1.3627084439178572,0.0324091769672552,85.54848902471721,85.16233474286938,0.3049709178425019,84.85736382502688,85.46730566071187,0.0035810539807686,0.0278918758612211,False,predicted,,0.0080273466132738,0.8411469611086818,0.1588530388913182,distance_weighted_round1_round2,85.06843986511231,85.18006706237793,0.0200102586299181,0.0224866159260272,1.3404136061668397,1.3160623013973236,False,False,True,-0.5185025789574842
29,high_mean_accuracy,C029407,8756667643411643943,6,increasing,early,0.0,5,1-2-3-4-6,93,243,93-160-188-209-227-243,1687775,5,93-160-188-209-227-243|1-2-3-4-6,6,1687775,increasing,early,93.0,1.0,160.0,1.0,188.0,1.0,209.0,1.0,227.0,0.0,243.0,1.0,93.0,243.0,186.66666666666663,49.64093293061909,1120.0,150.0,93.0,243.0,2.6129032258064515,5.0,63532656.0,127065312.0,153448.0,1.0,1.0,,,,0.0214561450570142,0.0219682446213671,0.0012084424460252,0.0207598021753419,0.0231766870673924,0.0550086029563723,1.2897525163190782,1.2833962238869736,0.0416359837092255,1.241760240177748,1.325032207596199,0.032442033827343,85.5004055718238,85.16198024201077,0.302975357798033,84.85900488421274,85.4649555998088,0.0035576363646905,0.0303360910494686,False,predicted,,0.0004348149930604,0.8495170814029132,0.1504829185970868,distance_weighted_round1_round2,85.05013923645019,85.18179168701172,0.0198330075480043,0.0223464791662991,1.308869767189026,1.2788838565349578,False,False,True,-0.5091533531814434
30,high_mean_accuracy,C015063,5777820538036862419,6,increasing,early,0.1,4,1-2-4-6,82,212,82-138-151-193-194-212,1264117,5,82-138-151-193-194-212|1-2-4-6,6,1264117,increasing,early,82.0,1.0,138.0,1.0,151.0,0.0,193.0,1.0,194.0,0.0,212.0,1.0,82.0,212.0,161.66666666666666,43.93429437492108,970.0,130.0,82.0,212.0,2.5853658536585367,4.0,68442336.0,136884672.0,147808.0,2.0,2.0,,,,0.0204262600205489,0.0216573469597712,0.0009302058584637,0.0207271411013074,0.0225875528182349,0.0429510530625775,1.434951844035327,1.4178029307644184,0.0489008007605612,1.368902130003857,1.4667037315249798,0.0344905485095845,85.3883637364483,85.15841938817746,0.3018739391269406,84.85654544905053,85.4602933273044,0.0035448513640314,0.0269954843120644,False,predicted,,0.0147861132630363,0.8337943606446383,0.1662056393553617,distance_weighted_round1_round2,84.89331855773926,85.21126365661621,0.0198147335089743,0.0220246470533311,1.429535186290741,1.4154642641544342,False,False,False,-0.48593479701880504
31,low_mean_energy,C004411,1924199451960772671,4,uniform,linear,0.0,3,1-2-4,14,14,14-14-14-14,5876,1,14-14-14-14|1-2-4,4,5876,uniform,linear,14.0,1.0,14.0,1.0,14.0,0.0,14.0,1.0,,0.0,,0.0,14.0,14.0,14.0,0.0,56.0,0.0,14.0,14.0,1.0,3.0,1064448.0,2128896.0,19712.0,4.0,4.0,,,,0.0008140694145378,0.0008026129892255,3.3183620697719816e-05,0.0007694293685277,0.0008357966099232,0.0413444850048349,0.0571442616525136,0.0594204165024984,0.0017879092291229,0.0576325072733754,0.0612083257316214,0.0300891399683776,62.25579219773665,62.58846356961092,0.8814961958136392,61.70696737379728,63.46995976542456,0.014084004392171,0.0285058764551279,False,predicted,,0.0296069792617575,0.8179898717279386,0.1820101282720614,distance_weighted_round1_round2,74.41137237548828,59.95775966644287,0.0008579002314945,0.0007903110788902,0.0723480617627501,0.056543898768723,False,False,False,0.7739685427863092
32,low_mean_energy,C013473,4345298529108954167,5,uniform,linear,0.0,4,1-2-3-5,12,12,12-12-12-12-12,5698,1,12-12-12-12-12|1-2-3-5,5,5698,uniform,linear,12.0,1.0,12.0,1.0,12.0,1.0,12.0,0.0,12.0,1.0,,0.0,12.0,12.0,12.0,0.0,60.0,0.0,12.0,12.0,1.0,4.0,787968.0,1575936.0,16512.0,2.0,2.0,,,,0.0007838115812045,0.0008050367903874,2.511500240823265e-05,0.0007799217879792,0.0008301517927956,0.0311973349642132,0.0546169104723941,0.056294461108497,0.0017520651049581,0.0545423960035388,0.0580465262134552,0.0311232236788166,61.05702647856022,62.01022015210553,1.155660661171127,60.854559490934406,63.16588081327666,0.0186366160019492,0.0269857248816597,False,predicted,,0.0322495577884642,0.8152171945028497,0.1847828054971503,distance_weighted_round1_round2,74.51299362182617,59.17625446319581,0.0008519212016835,0.0007944096432765,0.0688223846256732,0.0534547947347164,False,False,False,0.7660816876850655
33,low_mean_energy,C021513,7586668361183623628,6,uniform,linear,0.1,5,1-2-3-4-5,11,11,11-11-11-11-11-11,5928,1,11-11-11-11-11-11|1-2-3-4-5,6,5928,uniform,linear,11.0,1.0,11.0,1.0,11.0,1.0,11.0,1.0,11.0,1.0,11.0,0.0,11.0,11.0,11.0,0.0,66.0,0.0,11.0,11.0,1.0,5.0,675477.0,1350954.0,15015.0,1.0,1.0,,,,0.0007972723802394,0.0008103943861005,2.412895910041486e-05,0.000786265427,0.0008345233452009,0.029774341375339,0.059473684876251,0.0572691835530687,0.0017684423521683,0.0555007412009004,0.059037625905237,0.0308794755303185,63.88554472219108,63.76948400937523,1.452050648576585,62.317433360798645,65.22153465795182,0.0227703057525619,0.0278080408860731,False,predicted,,0.0352181212801506,0.812118622731635,0.1878813772683649,distance_weighted_round1_round2,74.60295944213867,61.26318969726562,0.000848544499604,0.0008015684637939,0.0693593818694353,0.0544721499085426,False,False,False,0.7891240888916227
34,low_mean_energy,C030542,6414926021773185644,5,inverse_hourglass,linear,0.1,5,1-2-3-4-5,10,13,10-13-13-12-10,5613,1,10-13-13-12-10|1-2-3-4-5,5,5613,inverse_hourglass,linear,10.0,1.0,13.0,1.0,13.0,1.0,12.0,1.0,10.0,1.0,,0.0,10.0,13.0,11.6,1.3564659966250536,58.0,3.0,10.0,10.0,1.0,5.0,700128.0,1400256.0,14632.0,1.0,1.0,,,,0.000790874256535,0.0008110123449144,3.0292607449536043e-05,0.0007807197374649,0.000841304952364,0.0373515984552983,0.0586496155833044,0.0572080998974852,0.0018855422302973,0.0553225576671879,0.0590936421277826,0.03295935774263,64.9620363619096,64.4527135785675,1.2993140879347422,63.15339949063276,65.75202766650224,0.020159183621507,0.0301567132731451,False,predicted,,0.0630198552212294,0.7839113302576587,0.2160886697423413,distance_weighted_round1_round2,74.66559028625488,61.63748836517334,0.0008515050751157,0.000799850342446,0.0691552257165312,0.0539148211479187,False,True,False,0.7981823229162487
35,low_mean_energy,C020670,7010317208617227512,5,uniform,late,0.0,4,1-2-3-4,12,12,12-12-12-12-12,5698,1,12-12-12-12-12|1-2-3-4,5,5698,uniform,late,12.0,1.0,12.0,1.0,12.0,1.0,12.0,1.0,12.0,0.0,,0.0,12.0,12.0,12.0,0.0,60.0,0.0,12.0,12.0,1.0,4.0,772416.0,1544832.0,16368.0,2.0,2.0,,,,0.0007977794850749,0.0008139525057265,3.500483597784118e-05,0.0007789476697487,0.0008489573417044,0.0430059932631982,0.0563630370565964,0.0594968243326986,0.0031545608773682,0.0563422634553304,0.0626513852100669,0.0530206597200608,64.4756986164173,65.11340311469418,1.0666029813512734,64.04680013334291,66.18000609604545,0.0163806978337855,0.0374691169390148,False,predicted,,0.2320981455861119,0.6403841974893046,0.3596158025106953,distance_weighted_round1_round2,74.61226844787598,59.77919578552246,0.0008461054589133,0.0007958966103615,0.0693882191553711,0.0539421871304512,False,False,False,0.8067664144822595
36,low_mean_energy,C009322,1760985882587396856,5,uniform,linear,0.1,3,1-2-3,12,12,12-12-12-12-12,5698,1,12-12-12-12-12|1-2-3,5,5698,uniform,linear,12.0,1.0,12.0,1.0,12.0,1.0,12.0,0.0,12.0,0.0,,0.0,12.0,12.0,12.0,0.0,60.0,0.0,12.0,12.0,1.0,3.0,787968.0,1575936.0,16512.0,4.0,4.0,,,,0.0007945923014724,0.0008161723740897,3.219023876353352e-05,0.0007839821353261,0.0008483626128532,0.0394404904961848,0.0566401016985482,0.059208746158874,0.0028991071214877,0.0563096390373863,0.0621078532803618,0.048964170153319,63.33766920433933,64.20365187900258,1.368423909424275,62.83522796957831,65.57207578842686,0.0213138017756869,0.0365728208083969,False,predicted,,0.2247991828233493,0.6456965231112499,0.3543034768887501,distance_weighted_round1_round2,74.12724342346192,58.758426666259766,0.0008539766073226,0.0007954286178573,0.069483165629208,0.0535710163414478,False,False,False,0.794477263121553
37,low_mean_energy,C006908,5491208354518085734,6,uniform,linear,0.0,5,1-2-3-5-6,11,11,11-11-11-11-11-11,5928,1,11-11-11-11-11-11|1-2-3-5-6,6,5928,uniform,linear,11.0,1.0,11.0,1.0,11.0,1.0,11.0,0.0,11.0,1.0,11.0,1.0,11.0,11.0,11.0,0.0,66.0,0.0,11.0,11.0,1.0,5.0,691812.0,1383624.0,15180.0,1.0,1.0,,,,0.0007978737910012,0.000817536756207,2.527555509613372e-05,0.0007922612011108,0.0008428123113031,0.0309167201403889,0.0597358825153733,0.05746595885538,0.0018916808778336,0.0555742779775463,0.0593576397332136,0.0329182861560578,63.13835111867655,63.40064892432545,1.7769838317175997,61.62366509260785,65.17763275604305,0.0280278492707321,0.0306209518557263,False,predicted,,0.0352181212801506,0.812118622731635,0.1878813772683649,distance_weighted_round1_round2,74.5027862548828,60.83220043182373,0.000865486980183,0.0008064436056884,0.0692511115223169,0.0547394966706633,False,False,False,0.7836746223797504
38,low_mean_energy,C012636,583343341162668009,6,uniform,late,0.05,5,1-2-3-5-6,12,12,12-12-12-12-12-12,7006,1,12-12-12-12-12-12|1-2-3-5-6,6,7006,uniform,late,12.0,1.0,12.0,1.0,12.0,1.0,12.0,0.0,12.0,1.0,12.0,1.0,12.0,12.0,12.0,0.0,72.0,0.0,12.0,12.0,1.0,5.0,793152.0,1586304.0,16560.0,1.0,1.0,,,,0.0008009386480477,0.0008215578460475,3.17682975075974e-05,0.0007897895485399,0.000853326143555,0.0386683635978088,0.0556017643551977,0.057699188824557,0.0020767633359909,0.055622425488566,0.059775952160548,0.0359929381729385,60.72279316953793,62.00047865546284,1.1516080189277416,60.848870636535096,63.152086674390574,0.0185741794886332,0.0310784937531268,False,predicted,,0.0325013906877603,0.8149536708686078,0.1850463291313921,distance_weighted_round1_round2,74.55382766723633,59.15006980895996,0.0008718252851394,0.0008101439394522,0.0695294780656695,0.0550129605457186,False,False,False,0.7647155237422698
39,low_mean_energy,C043477,9039076028136491972,5,uniform,late,0.1,4,1-2-4-5,13,13,13-13-13-13-13,6640,1,13-13-13-13-13|1-2-4-5,5,6640,uniform,late,13.0,1.0,13.0,1.0,13.0,0.0,13.0,1.0,13.0,1.0,,0.0,13.0,13.0,13.0,0.0,65.0,0.0,13.0,13.0,1.0,4.0,967824.0,1935648.0,18512.0,2.0,2.0,,,,0.0008103113753245,0.0008223715971525,4.305840138002366e-05,0.0007793131957725,0.0008654299985325,0.0523588138611695,0.0571989816058286,0.0599933854093217,0.0030574013118198,0.0569359840975018,0.0630507867211415,0.0509623067769866,64.3257213327372,65.46936571566204,1.078901642649934,64.3904640730121,66.54826735831197,0.0164794882439472,0.0399335362940344,False,predicted,,0.2256044558311761,0.6451068998503853,0.3548931001496147,distance_weighted_round1_round2,74.67536163330078,60.40486488342285,0.0008605775481555,0.0008013533311896,0.068924762494862,0.055079960823059,False,False,False,0.810879805770686
40,low_mean_energy,C013472,1027231307469294691,5,uniform,linear,0.1,4,1-3-4-5,12,12,12-12-12-12-12,5698,1,12-12-12-12-12|1-3-4-5,5,5698,uniform,linear,12.0,1.0,12.0,0.0,12.0,1.0,12.0,1.0,12.0,1.0,,0.0,12.0,12.0,12.0,0.0,60.0,0.0,12.0,12.0,1.0,4.0,1099008.0,2198016.0,19392.0,2.0,2.0,,,,0.0008019666526237,0.0008225038529431,2.833928073481663e-05,0.0007941645722083,0.0008508431336779,0.0344548911636219,0.0555252070361287,0.0591737019368123,0.0019722693545005,0.0572014325823117,0.0611459712913129,0.0333301667792671,62.00847475454747,62.933322137403984,0.725921307799355,62.20740082960463,63.65924344520334,0.0115347685954736,0.0264399421794542,False,predicted,,0.0322495577884642,0.8152171945028497,0.1847828054971503,distance_weighted_round1_round2,74.26105308532715,60.365699768066406,0.0008703727769898,0.0008116535493172,0.070958705060184,0.0565024310722947,False,False,False,0.777075476247156
41,structural_diversity,C036702,1954375881501390060,3,hourglass,early,0.0,0,,9,254,254-9-254,51073,2,254-9-254|,3,51073,hourglass,early,254.0,0.0,9.0,0.0,254.0,0.0,,0.0,,0.0,,0.0,9.0,254.0,172.33333333333334,115.49410759380277,517.0,245.0,254.0,254.0,1.0,0.0,49158144.0,98316288.0,529408.0,32.0,32.0,,,,0.0209918501172261,0.0202342698743892,0.0016923351454081,0.0185419347289811,0.0219266050197974,0.0836370749186329,1.354859845508113,1.3792930500813647,0.0987942031094645,1.2804988469719003,1.4780872531908291,0.071626695359363,64.37182212731312,63.81773111210113,3.64520523373622,60.17252587836491,67.46293634583735,0.0571190039227987,0.0707942580669315,False,predicted,,0.0914622902826456,0.7565181749420948,0.2434818250579051,distance_weighted_round1_round2,73.10899353027344,60.82738189697265,0.018401117157191,0.0208242614753544,1.3664413213729858,1.383429318666458,False,False,False,-0.663817481749268
42,structural_diversity,C029620,8718798200189665176,4,increasing,early,0.05,3,2-3-4,9,253,9-152-209-253,777523,5,9-152-209-253|2-3-4,4,777523,increasing,early,9.0,0.0,152.0,1.0,209.0,1.0,253.0,1.0,,0.0,,0.0,9.0,253.0,155.75,91.98199552086268,623.0,244.0,9.0,253.0,28.11111111111111,3.0,116506944.0,233013888.0,234560.0,4.0,4.0,,,,0.0270898897467413,0.0288201144844344,0.0015654628228955,0.0272546516615389,0.0303855773073299,0.0543184109744267,2.166691102409352,2.1889495319196146,0.0931109713428819,2.0958385605767327,2.2820605032624965,0.0425368287322858,82.91692575256381,82.26952491462785,1.0838942184068363,81.18563069622101,83.35341913303469,0.0131749176810198,0.0366767191292441,False,predicted,,0.2236104844208651,0.6465685000374763,0.3534314999625236,distance_weighted_round1_round2,83.83248138427734,81.41517143249511,0.0274750112555921,0.0295553836040198,2.32770414352417,2.113102579116821,False,False,False,-1.0604564522152404
43,structural_diversity,C025941,4234687115548072847,3,increasing,linear,0.05,0,,8,130,8-69-130,87431,3,8-69-130|,3,87431,increasing,linear,8.0,0.0,69.0,0.0,130.0,0.0,,0.0,,0.0,,0.0,8.0,130.0,69.0,49.80629143659129,207.0,122.0,8.0,130.0,16.25,0.0,87975936.0,175951872.0,211968.0,32.0,32.0,,,,0.0247196197335053,0.0223976147644228,0.0009476131916242,0.0214500015727986,0.023345227956047,0.0423086655249309,1.5944478564309683,1.6406073364375025,0.0574212831847178,1.5831860532527846,1.6980286196222203,0.0350000160973346,67.2505514058255,66.14293335900113,2.443043798241129,63.699889560760006,68.58597715724227,0.036935824799017,0.0380815021404275,False,predicted,,0.2508208432089183,0.6270812835989272,0.3729187164010727,distance_weighted_round1_round2,71.61862373352051,62.88659725189209,0.0212670031003654,0.0230699777603149,1.6264336466789246,1.649036282300949,False,False,False,-0.7947264257575284
44,structural_diversity,C036741,8948332001722560671,2,increasing,early,0.0,0,,41,256,41-256,98438,3,41-256|,2,98438,increasing,early,41.0,0.0,256.0,0.0,,0.0,,0.0,,0.0,,0.0,41.0,256.0,148.5,107.5,297.0,215.0,41.0,256.0,6.243902439024391,0.0,97864704.0,195729408.0,304128.0,32.0,32.0,,,,0.0273200934948323,0.0273220434947574,0.0015985349612748,0.0257235085334826,0.0289205784560322,0.0585071523505023,2.0621522112190878,2.029701310761661,0.0948855068370935,1.934815803924568,2.124586817598755,0.0467485074449141,57.52311182562974,60.006426820341495,3.052214728081536,56.95421209225996,63.05864154842303,0.0508647971528088,0.052040152316075,False,predicted,,0.048630313914301,0.798329434088758,0.201670565911242,distance_weighted_round1_round2,70.31397399902343,57.40257835388184,0.0262227439321577,0.0275997438468039,2.1519507348537443,1.998819184303284,False,False,False,-1.245018684364358
45,structural_diversity,C027295,6449967116936276799,6,increasing,early,0.05,3,2-3-4,8,130,8-61-87-104-114-130,375701,4,8-61-87-104-114-130|2-3-4,6,375701,increasing,early,8.0,0.0,61.0,1.0,87.0,1.0,104.0,1.0,114.0,0.0,130.0,0.0,8.0,130.0,84.0,40.26992260567019,504.0,122.0,8.0,130.0,16.25,3.0,25998912.0,51997824.0,103488.0,4.0,4.0,,,,0.0071161848527456,0.0069846980510473,0.0003949638331123,0.006589734217935,0.0073796618841597,0.0565470160951562,0.5587113478104723,0.5637338540642081,0.0264897102670322,0.5372441437971758,0.5902235643312403,0.0469897453843797,81.65975509979984,82.27658737473422,1.1074617832402782,81.16912559149394,83.3840491579745,0.0134602299217427,0.0389989971337595,False,predicted,,0.3193549837744128,0.5821376741269619,0.417862325873038,distance_weighted_round1_round2,83.68545341491699,81.26529388427734,0.0069304887205362,0.007023609871976,0.5766411542892456,0.5544689074158669,False,False,False,0.573689668601114
46,structural_diversity,C046977,1907929675012525820,6,hourglass,late,0.0,0,,9,83,83-36-9-9-36-83,63682,3,83-36-9-9-36-83|,6,63682,hourglass,late,83.0,0.0,36.0,0.0,9.0,0.0,9.0,0.0,36.0,0.0,83.0,0.0,9.0,83.0,42.66666666666666,30.57595278791634,256.0,74.0,83.0,83.0,1.0,0.0,64088064.0,128176128.0,262144.0,32.0,32.0,,,,0.0223843650747239,0.0233080991655631,0.0012694647476744,0.0220386344178887,0.0245775639132376,0.0544645334935772,1.4297106380016036,1.475782640903887,0.0493250121638703,1.4264576287400166,1.5251076530677574,0.0334229518607562,67.23070296335435,68.89295268675248,1.5276528787789965,67.36529980797349,70.42060556553147,0.0221742982293855,0.036687261194573,False,predicted,,0.4736932157735496,0.4995718214800007,0.5004281785199993,distance_weighted_round1_round2,72.96166801452637,64.817262840271,0.0230373293161392,0.0235793331637978,1.4933447062969207,1.4581904709339142,False,False,False,-0.8262166700058569
