timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-07-07T14:41:43,codecarbon,be72d81b-3702-4aab-8e59-8aa5a2119a52,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.02392110000073,3.340618956364402e-07,1.3905385979494828e-08,3.2176432873500005,0.0,10.0,2.102406325739333e-05,0.0,6.382017694441957e-05,8.48442402018129e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.04545454545455,2.1054704839533027,N,1.0,0.0
2026-07-07T14:41:47,codecarbon,d9b55ec6-d24d-425b-82ad-1ab3c51c34bf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.926793200007524,1.7680165196059613e-08,9.17595370172086e-09,1.5,0.0,10.0,5.866321250020216e-07,0.0,3.903733888889999e-06,4.490366013892021e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:41:52,codecarbon,bd597aa5-1cbb-4cee-9996-9a0bd6a0fb85,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.787923600000795,2.9294740651678164e-08,1.0507727203022994e-08,1.81947403725,0.0,10.0,1.1464597387794012e-06,0.0,6.293748333337135e-06,7.440208072116536e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,53.9,2.098865509033203,N,1.0,0.0
2026-07-07T14:41:58,codecarbon,72ad1378-0de2-4893-91e7-c5d9dc028f9e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.994826599999216,4.7692688434027394e-08,1.1938612913520897e-08,2.5635054930000005,0.0,10.0,2.4730781215716225e-06,0.0,9.63979666667001e-06,1.2112874788241632e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,53.9,2.099536895751953,N,1.0,0.0
2026-07-07T14:42:01,codecarbon,41385dee-d668-47b6-919b-d5e4f4c77b41,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.671612100006314,1.4469227666890273e-08,8.655852435403894e-09,1.5001642545000002,0.0,10.0,4.802389568497375e-07,0.0,3.1946208333263507e-06,3.674859790176088e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:42:05,codecarbon,c1aed804-f217-45c2-9e4f-e05c29007c59,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.880299299999024,1.7121590069143122e-08,9.105779100780397e-09,1.511943936,0.0,10.0,5.721329408858916e-07,0.0,3.7763675000153146e-06,4.348500440901207e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:42:08,codecarbon,94bd673e-8c0b-47ce-9d7f-54c62158a6aa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6207629999989877,1.382137954210073e-08,8.527699325632041e-09,1.5,0.0,10.0,4.587400416676246e-07,0.0,3.0515808333196524e-06,3.510320874987277e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:42:12,codecarbon,d677c67e-f248-421a-b66e-2a9ce55f0ccc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.8649967000092147,1.6911745216281354e-08,9.06797594665867e-09,1.5115745625,0.0,10.0,5.649853810591383e-07,0.0,3.7302191666741338e-06,4.295204547733272e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:42:24,codecarbon,c7c6dc1d-afdf-4791-8f85-b536040f2611,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.052552100009052,1.3594597881252738e-07,1.3523528896945978e-08,3.0469648485000005,0.0,10.0,8.069907730007676e-06,0.0,2.6457326388885528e-05,3.452723411889321e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.225,2.1119589805603027,N,1.0,0.0
2026-07-07T14:42:32,codecarbon,07427d2e-b628-4d13-a9d7-bd7ef2668f71,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.947079899997334,7.592578609548558e-08,1.276690197075032e-08,2.7945331926000003,0.0,10.0,4.213482649563597e-06,0.0,1.5069966666689856e-05,1.928344931625345e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.375,2.1184511184692383,N,1.0,0.0
